label,main,HBCU,DISTANCEONLY,NUMBRANCH,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,loan_ever,pell_ever,age_entry,agege24,female,married,dependent,veteran,first_gen,faminc,md_faminc,pct_white,pct_black,pct_asian,pct_hispanic,pct_ba,pct_grad_prof,pct_born_us,median_hh_inc,poverty_rate,unemp_rate,ADM_RATE:missing,ADM_RATE_ALL:missing,SATVRMID:missing,SATWRMID:missing,ACTCMMID:missing,ACTENMID:missing,COSTT4_A:missing,TUITIONFEE_IN:missing,AVGFACSAL:missing,PFTFAC:missing,PCTPELL:missing,loan_ever:missing,pell_ever:missing,age_entry:missing,agege24:missing,female:missing,married:missing,dependent:missing,veteran:missing,first_gen:missing,pct_ba:missing,STABBR_AL,STABBR_AR,STABBR_AZ,STABBR_CA,STABBR_CO,STABBR_CT,STABBR_DC,STABBR_DE,STABBR_FL,STABBR_GA,STABBR_GU,STABBR_HI,STABBR_IA,STABBR_ID,STABBR_IL,STABBR_IN,STABBR_KS,STABBR_KY,STABBR_LA,STABBR_MA,STABBR_MD,STABBR_ME,STABBR_MI,STABBR_MN,STABBR_MO,STABBR_MS,STABBR_MT,STABBR_NC,STABBR_ND,STABBR_NE,STABBR_NH,STABBR_NJ,STABBR_NM,STABBR_NV,STABBR_NY,STABBR_OH,STABBR_OK,STABBR_OR,STABBR_PA,STABBR_PR,STABBR_RI,STABBR_SC,STABBR_SD,STABBR_TN,STABBR_TX,STABBR_UT,STABBR_VA,STABBR_VT,STABBR_WA,STABBR_WI,STABBR_WV,STABBR_WY,AccredAgency_Accrediting Commission of Career Schools and Colleges,AccredAgency_Accrediting Council for Continuing Education & Training,AccredAgency_Association for Biblical Higher Education,AccredAgency_Association of Advanced Rabbinical and Talmudic Schools,AccredAgency_Association of Institutions of Jewish Studies,AccredAgency_Distance Education Accrediting Commission,AccredAgency_Higher Learning Commission,AccredAgency_Middle States Commission on Higher Education,AccredAgency_Missing,AccredAgency_New England Commission on Higher Education,AccredAgency_Northwest Commission on Colleges and Universities,AccredAgency_Southern Association of Colleges and Schools Commission on Colleges,AccredAgency_Transnational Association of Christian Colleges and Schools,AccredAgency_Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,AccredAgency_Western Association of Schools and Colleges Senior Colleges and University Commission,sch_deg_Bachelor's or higher,sch_deg_Certificate,sch_deg_Missing,HIGHDEG_Bachelor's degree,HIGHDEG_Graduate degree,CONTROL_2,CONTROL_3,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,LOCALE_11.0,LOCALE_12.0,LOCALE_13.0,LOCALE_21.0,LOCALE_22.0,LOCALE_23.0,LOCALE_31.0,LOCALE_32.0,LOCALE_33.0,LOCALE_41.0,LOCALE_42.0,LOCALE_43.0,CCSIZSET_1.0,CCSIZSET_10.0,CCSIZSET_11.0,CCSIZSET_12.0,CCSIZSET_13.0,CCSIZSET_14.0,CCSIZSET_15.0,CCSIZSET_16.0,CCSIZSET_17.0,CCSIZSET_2.0,CCSIZSET_3.0,CCSIZSET_4.0,CCSIZSET_5.0,CCSIZSET_6.0,CCSIZSET_7.0,CCSIZSET_8.0,CCSIZSET_9.0
1,1,0.0,0.0,1,0.9718,0.97183098591549,589.0,577.5,514.5,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,372.0,0.9005,0.0054,0.0215,0.0215,0.0054,0.0027,0.0349,0.0,0.0081,0.2043,42941.0,30952.0,30952.0,16733.0,10230.0,8323.0,0.8246,0.1258,0.9299065421,0.2663551402,25.154205607,0.28000000119209,0.8878504673,0.1775700935,0.6588785047,0.0060803084,0.3103448276,83639.088785,83875.5,94.5400009155273,0.63999998569488,1.32000005245208,2.02999997138977,13.8599996566772,5.19999980926513,97.25,63205.5,4.44000005722045,2.83999991416931,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,1,0.6909,0.69090666488758,565.0,545.0,514.5,23.0,23.0,21.0,0.0218,0.0,0.0,0.0039,0.0481,0.0091,0.0345,0.0,0.0262,0.0149,0.0243,0.0055,0.0207,0.0,0.0202,0.016,0.0,0.0489,0.0039,0.0,0.0956,0.0378,0.0033,0.0,0.0116,0.0,0.0655,0.0354,0.008,0.0257,0.0,0.0,0.0,0.061,0.124,0.0307,0.1936,0.0097,16301.0,0.6301,0.1399,0.1065,0.0425,0.0025,0.0007,0.0432,0.0182,0.0164,0.1339,24289.0,10266.0,31574.0,7560.0,12353.0,9739.0,0.8114,0.3177,0.7968337731,0.6781002639,22.357582611,0.20999999344348,0.5808518658,0.0724965448,0.7690664656,0.0042718935,0.3643763797,49901.390627,35325.0,82.2900009155273,13.1899995803833,1.47000002861022,3.08999991416931,15.7600002288818,7.40000009536743,95.2699966430664,60340.43,7.84999990463257,3.23000001907348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.4574,0.45739910313901,589.0,577.5,514.5,21.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,690.0,0.6043,0.3232,0.0464,0.0232,0.0029,0.0,0.0,0.0,0.0,0.6435,26627.0,15470.0,15470.0,8278.0,8651.0,5714.0,0.6,0.5098,0.9251968504,0.5275590551,25.625984252,0.56000000238418,0.9094488189,0.1535433071,0.5078740157,0.0060803084,0.4568965517,60151.267717,50996.5,88.5999984741211,8.59000015258789,1.12999999523162,1.07000005245208,15.3599996566772,8.22999954223632,97.2099990844726,64113.85,6.03999996185302,2.67000007629394,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0.0,0.0,1,0.8648,0.86480908152734,550.0,540.0,455.0,23.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0343,0.0,0.0381,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0076,0.1714,0.0,0.0229,0.0019,0.0,0.0457,0.0171,0.0,0.0,0.0,0.0,0.0514,0.0362,0.0133,0.0057,0.0,0.0,0.0,0.0,0.0076,0.2705,0.2019,0.0076,2352.0,0.75,0.0536,0.1284,0.0153,0.0013,0.0,0.0442,0.0055,0.0017,0.1611,11837.0,8424.0,22811.0,6114.0,6947.0,7243.0,0.5551,0.334,0.728553137,0.6530089629,24.432778489,0.40999999642372,0.6779769526,0.1370038412,0.6702944942,0.0070422535,0.4026243094,52703.230474,41864.5,92.5299987792968,4.0,0.79000002145767,2.48000001907348,10.3400001525878,6.1100001335144,97.4499969482422,60071.06,5.78999996185302,2.72000002861022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0.0,0.0,1,0.882,0.88201415171959,555.0,535.0,514.5,22.0,22.0,21.0,0.1913,0.0237,0.0,0.0,0.0138,0.0,0.0099,0.0,0.0602,0.0276,0.0,0.001,0.0099,0.0,0.0079,0.0,0.0,0.0217,0.0039,0.0,0.1321,0.0799,0.003,0.0,0.0197,0.0,0.0375,0.0345,0.0375,0.0207,0.0,0.0,0.0,0.0,0.0345,0.0464,0.1716,0.0118,4866.0,0.7532,0.1488,0.0464,0.0074,0.0018,0.0004,0.0353,0.006,0.0006,0.068,23079.0,10560.0,16600.0,4482.0,11509.0,8367.0,0.6808,0.3442,0.8012269939,0.6801635992,22.688343558,0.18000000715255,0.6175869121,0.0924335378,0.7419222904,0.0040899796,0.3910690122,46980.43272,35300.0,80.5999984741211,16.7199993133544,0.68999999761581,1.85000002384185,9.44999980926513,5.11999988555908,97.5400009155273,48533.54,10.9600000381469,3.57999992370605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.8362,0.83622614332012,625.0,615.0,514.5,26.0,25.0,25.0,0.0,0.0127,0.0,0.0044,0.0367,0.0,0.0248,0.0,0.0288,0.0627,0.0,0.0106,0.0,0.0,0.0392,0.039,0.0,0.0494,0.0115,0.0,0.0962,0.1046,0.0042,0.0,0.0175,0.0,0.0,0.0,0.009,0.0644,0.0,0.0,0.0,0.0,0.0481,0.084,0.2398,0.0121,22264.0,0.7441,0.0279,0.0889,0.0444,0.0017,0.0004,0.0386,0.0125,0.0416,0.0504,28596.0,11283.0,33371.0,16247.0,15714.0,12922.0,0.8758,0.1835,0.9014402004,0.4131496556,20.972824045,0.12999999523162,0.5623043206,0.0333124609,0.8745147151,0.0017532874,0.2231285357,88575.421415,72993.0,91.5800018310547,3.02999997138977,2.24000000953674,3.76999998092651,19.0,10.1599998474121,94.3799972534179,63769.8,5.36999988555908,2.66000008583068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.4392,0.43922046285018,670.0,690.0,514.5,30.0,32.0,30.0,0.0,0.0298,0.0,0.004,0.0,0.0,0.0636,0.0,0.0,0.169,0.0,0.0199,0.0,0.0,0.0199,0.0815,0.0,0.1551,0.0298,0.0,0.004,0.0,0.006,0.0,0.0557,0.0,0.0676,0.0,0.0,0.2147,0.0,0.0,0.0,0.0,0.0358,0.0,0.0219,0.0219,2046.0,0.6271,0.0435,0.1095,0.0738,0.0,0.001,0.0376,0.1061,0.0015,0.0073,84561.0,69039.0,69039.0,28632.0,26013.0,12031.0,0.8956,0.1436,0.9620034542,0.274611399,19.473229706,0.00999999977648,0.4956822107,0.0874392783,0.9740932642,0.0060803084,0.13003663,131128.23661,113111.0,84.5400009155273,6.23000001907348,3.90000009536743,7.38000011444091,20.2800006866455,15.5299997329711,87.120002746582,79161.97,6.5,3.16000008583068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.8261,0.82611448834853,590.0,562.0,530.0,25.0,28.0,22.0,0.0,0.0033,0.0,0.0,0.0559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.023,0.0,0.0,0.0099,0.0132,0.0,0.0,0.0,0.0,0.0559,0.0,0.0,0.0691,0.0,0.0,0.0,0.0,0.6382,0.0,0.102,0.0033,1577.0,0.4242,0.0919,0.1788,0.0228,0.0019,0.0006,0.0463,0.0285,0.2048,0.1034,65767.0,41870.0,41870.0,20929.0,13777.0,8703.0,0.1723,0.284,0.8543263965,0.4961664841,20.592552026,0.05000000074505,0.7897042716,0.0874392783,0.9145673604,0.0060803084,0.2263710618,82027.26506,58699.0,76.9300003051757,11.0299997329711,5.01999998092651,10.4099998474121,19.9400005340576,13.619999885559,83.0500030517578,77729.18,7.07000017166137,3.33999991416931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0185,0.0556,0.0,0.0,0.0,0.0,0.037,0.0,0.2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.2222,0.0,0.0741,0.0,0.0,0.0,0.1852,0.0,258.0,0.0853,0.0,0.0,0.0,0.9147,0.0,0.0,0.0,0.0,0.6124,16144.0,6200.0,6200.0,1040.0,51405.0,6755.0,0.3571,0.6347,0.8947368421,0.5853658537,29.84,0.62999999523162,0.6571428571,0.1371428571,0.2342857143,0.0060803084,0.55,16252.382857,14468.0,56.560001373291,0.46000000834465,0.87999999523162,2.85999989509582,11.8400001525878,4.23999977111816,97.0299987792969,51926.72,13.6899995803833,5.03000020980835,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0.0,0.0,7,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0,0.006,0.0,0.0153,0.0,0.0,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0138,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052,0.0291,0.0,8745.0,0.4123,0.4346,0.0173,0.0153,0.0087,0.005,0.0595,0.0332,0.0141,0.1984,30954.0,18535.0,18535.0,15748.0,4599.0,8750.0,0.3353,0.488,0.8734693878,0.680952381,27.857823129,0.6700000166893,0.7802721088,0.2408163265,0.3068027211,0.0102040816,0.4729626809,31635.161224,22714.5,89.870002746582,7.19999980926513,0.82999998331069,1.55999994277954,13.0,7.53000020980835,97.3300018310547,48993.08,10.2600002288818,3.27999997138977,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.7766,0.77660388914408,590.0,585.0,515.0,27.0,26.0,25.0,0.0,0.0117,0.0006,0.0045,0.0705,0.0151,0.0766,0.0,0.063,0.0724,0.0102,0.0161,0.0028,0.0,0.0242,0.0342,0.0,0.0539,0.0096,0.0,0.0049,0.0042,0.0068,0.0,0.0121,0.0,0.1131,0.0522,0.0011,0.0335,0.0136,0.0,0.0,0.0,0.0414,0.0686,0.1722,0.011,15841.0,0.5885,0.116,0.1562,0.0627,0.0009,0.0004,0.0393,0.0268,0.009,0.1048,35842.0,16574.0,26932.0,13954.0,16731.0,10856.0,0.5256,0.3306,0.9000156715,0.5044663846,21.426578906,0.14000000059604,0.4875411378,0.0225669958,0.8650681711,0.004388027,0.3508263759,78614.70851,61093.0,79.5400009155273,11.6599998474121,3.36999988555908,7.73000001907348,16.6100006103515,8.25,89.5899963378906,76692.58,5.76000022888183,3.70000004768371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.8988,0.89876880984952,555.0,530.0,514.5,23.0,22.0,21.0,0.0,0.0143,0.0,0.0,0.0333,0.0,0.0095,0.0,0.0905,0.0,0.0,0.0048,0.0143,0.0,0.0381,0.019,0.0,0.0619,0.0238,0.0,0.0048,0.1,0.0048,0.0143,0.0,0.0,0.081,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0238,0.0905,0.2714,0.019,1083.0,0.7359,0.0268,0.0933,0.0157,0.0009,0.0018,0.0545,0.0443,0.0268,0.0729,51652.0,40218.0,40218.0,13759.0,8672.0,6660.0,0.5068,0.239,0.9123966942,0.5256198347,20.214876033,0.15000000596046,0.6396694215,0.0874392783,0.9305785124,0.0060803084,0.2191780822,72908.761983,65630.0,86.7900009155273,7.0,1.40999996662139,4.96000003814697,15.7200002670288,8.22999954223632,94.3799972534179,64829.33,6.28999996185302,3.14000010490417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.416,0.41601967739776,630.0,625.0,514.5,28.0,29.0,27.0,0.0342,0.0119,0.0202,0.0012,0.0625,0.0,0.0298,0.0,0.0199,0.0894,0.0,0.0053,0.0147,0.0,0.013,0.0,0.0,0.0595,0.0065,0.0,0.0211,0.0728,0.0029,0.0,0.0105,0.0,0.0538,0.0,0.0138,0.0572,0.0,0.0,0.0,0.0,0.0194,0.0685,0.3024,0.0097,30418.0,0.7809,0.0378,0.0672,0.0377,0.0012,0.0004,0.0529,0.0091,0.0129,0.0288,33678.0,13812.0,33256.0,14224.0,13098.0,12968.0,0.8341,0.1889,0.8220946915,0.5324116343,20.767184035,0.15000000596046,0.5301943394,0.0341724273,0.8793530716,0.0015651493,0.245407184,75150.261902,54206.0,84.6600036621093,11.3400001525878,1.46000003814697,2.35999989509582,16.8999996185302,9.52000045776367,95.75,60752.93,8.27999973297119,3.02999997138977,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.9727,0.97271386430678,528.0,505.0,425.0,21.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0675,0.0,0.0,0.0,0.1288,0.0,0.0,0.0,0.0,0.0,0.0061,0.0521,0.0,0.1135,0.0,0.0,0.0031,0.046,0.0,0.0,0.0061,0.0,0.046,0.0123,0.0184,0.0061,0.0,0.0,0.0,0.0,0.0337,0.2669,0.184,0.0092,1511.0,0.8147,0.0529,0.002,0.0053,0.0007,0.0053,0.0688,0.0298,0.0205,0.0377,23809.0,8893.0,17442.0,8363.0,7232.0,7150.0,0.6429,0.3188,0.8912175649,0.6077844311,21.164670659,0.12999999523162,0.6127744511,0.0359281437,0.8632734531,0.0060803084,0.3562970936,57020.55489,45145.0,94.5800018310547,3.34999990463256,0.68999999761581,1.04999995231628,9.93000030517578,5.92999982833862,97.8300018310547,46862.0,10.5600004196167,3.82999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.1149,0.1149221654275,735.0,760.0,715.0,34.0,24.0,23.0,0.0,0.013,0.0097,0.0114,0.0,0.0,0.1201,0.0,0.0005,0.1255,0.0,0.006,0.0157,0.0,0.0179,0.0,0.0,0.1126,0.0168,0.0,0.1228,0.0,0.0087,0.0,0.0244,0.0,0.0622,0.0,0.0,0.2035,0.0,0.0,0.0,0.0,0.0866,0.0233,0.0,0.0195,7061.0,0.4063,0.0606,0.1011,0.1684,0.0004,0.0011,0.0779,0.1256,0.0585,0.0188,88300.0,70704.0,70704.0,41418.0,28034.0,14205.0,0.6422,0.1204,0.7461538462,0.3846153846,19.943956044,0.25,0.4582417582,0.0874392783,0.9340659341,0.0060803084,0.1529548088,109816.51648,85929.5,80.8000030517578,7.94999980926513,5.34999990463256,8.05000019073486,23.0,17.5400009155273,84.5,82793.69,6.11999988555908,3.05999994277954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.7867,0.78667283664969,615.0,625.0,514.5,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0067,0.0,0.0,0.0,0.0,0.0,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0201,0.0,1205.0,0.7344,0.0531,0.044,0.0705,0.0017,0.0008,0.0432,0.0299,0.0224,0.0249,61250.0,48470.0,48470.0,21055.0,13932.0,9222.0,1.0,0.1698,0.9478527607,0.3404907975,19.694785276,0.03999999910593,0.1901840491,0.0874392783,0.9570552147,0.0060803084,0.1818181818,94822.363497,88308.0,86.5899963378906,7.82000017166137,1.91999995708465,3.88000011444091,15.0500001907348,8.39999961853027,94.2399978637695,70813.57,5.92000007629394,3.25999999046325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
